,date,article_id,source
82,2015-11-25T18:24:16Z,1511.08141v1,arXiv
83,2015-11-25T19:05:29Z,1511.08158v2,arXiv
84,2015-11-25T23:28:14Z,1511.08250v3,arXiv
85,2015-11-26T02:57:54Z,1511.08277v1,arXiv
86,2015-11-26T03:31:29Z,1511.08280v1,arXiv
87,2015-11-26T10:45:34Z,1511.08350v1,arXiv
88,2015-11-26T15:12:20Z,1511.08412v2,arXiv
89,2015-11-26T15:19:21Z,1511.08416v2,arXiv
90,2015-11-26T17:33:05Z,1511.08456v1,arXiv
91,2015-11-26T17:45:01Z,1511.08458v2,arXiv
92,2015-11-26T19:42:39Z,1511.08486v1,arXiv
93,2015-11-26T19:45:03Z,1511.08488v1,arXiv
94,2015-11-26T20:37:09Z,1511.08495v3,arXiv
95,2015-11-26T21:31:20Z,1511.08512v1,arXiv
96,2015-11-27T07:34:41Z,1511.08574v1,arXiv
97,2015-11-27T09:13:04Z,1511.08589v1,arXiv
98,2015-11-27T12:37:22Z,1601.04248v1,arXiv
99,2015-11-27T16:16:55Z,1511.08724v2,arXiv
100,2015-11-27T20:01:45Z,1511.08779v1,arXiv
101,2015-11-28T00:13:09Z,1511.08855v2,arXiv
102,2015-11-28T02:09:28Z,1511.08862v2,arXiv
103,2015-11-28T17:16:55Z,1511.08915v2,arXiv
104,2015-11-29T00:49:13Z,1511.08952v1,arXiv
105,2015-11-29T04:33:51Z,1511.08967v1,arXiv
106,2015-11-29T17:18:10Z,1511.09047v2,arXiv
107,2015-11-29T20:02:29Z,1511.09080v2,arXiv
108,2015-11-29T21:58:30Z,1511.09099v1,arXiv
109,2015-11-29T22:41:43Z,1511.09107v1,arXiv
110,2015-11-30T04:00:48Z,1511.09147v2,arXiv
111,2015-11-30T11:35:26Z,1511.09249v1,arXiv
112,2015-11-30T13:30:13Z,1511.09300v1,arXiv
113,2015-11-30T16:32:58Z,1511.09376v1,arXiv
114,2015-11-30T20:37:03Z,1511.09460v1,arXiv
115,2015-12-01T01:11:46Z,1512.00112v1,arXiv
116,2015-12-01T07:40:49Z,1512.00165v1,arXiv
117,2015-12-01T08:43:19Z,1512.00177v3,arXiv
118,2015-12-01T13:26:33Z,1512.00250v3,arXiv
119,2015-12-01T15:47:29Z,1512.00306v1,arXiv
120,2015-12-01T17:32:16Z,1512.00355v1,arXiv
121,2015-12-01T19:27:13Z,1512.00397v1,arXiv
122,2015-12-01T20:53:16Z,1512.00442v3,arXiv
123,2015-12-02T04:07:28Z,1512.00570v2,arXiv
124,2015-12-02T04:32:02Z,1512.00573v1,arXiv
125,2015-12-02T09:34:56Z,1512.00623v2,arXiv
126,2015-12-02T13:33:03Z,1512.01249v1,arXiv
127,2015-12-02T13:37:40Z,1512.01250v2,arXiv
128,2015-12-02T15:46:26Z,1512.00743v2,arXiv
129,2015-12-02T21:51:31Z,1512.00880v1,arXiv
130,2015-12-03T06:44:35Z,1512.00964v1,arXiv
131,2015-12-03T06:46:27Z,1512.00965v2,arXiv
132,2015-12-03T07:45:32Z,1512.00977v1,arXiv
133,2015-12-03T10:28:58Z,1512.01027v1,arXiv
134,2015-12-03T11:26:40Z,1512.01041v1,arXiv
135,2015-12-03T15:16:19Z,1512.01110v2,arXiv
136,2015-12-03T15:51:30Z,1512.01124v2,arXiv
137,2015-12-03T17:52:50Z,1512.01173v1,arXiv
138,2015-12-03T21:08:26Z,1512.01246v2,arXiv
139,2015-12-03T22:39:37Z,1512.01272v1,arXiv
140,2015-12-03T22:49:21Z,1512.01274v1,arXiv
141,2015-12-03T23:42:10Z,1512.01283v1,arXiv
142,2015-12-04T06:29:53Z,1512.01325v1,arXiv
143,2015-12-04T11:09:55Z,1512.01370v1,arXiv
144,2015-12-04T14:01:32Z,1512.01409v1,arXiv
145,2015-12-04T18:23:41Z,1512.01503v4,arXiv
146,2015-12-04T20:43:30Z,1512.01537v1,arXiv
147,2015-12-04T22:58:29Z,1512.01587v1,arXiv
148,2015-12-05T02:42:28Z,1512.01613v2,arXiv
149,2015-12-05T06:39:32Z,1512.01629v3,arXiv
150,2015-12-06T00:40:02Z,1512.01715v2,arXiv
151,2015-12-06T06:58:57Z,1512.01752v2,arXiv
152,2015-12-06T09:56:48Z,1512.01764v1,arXiv
153,2015-12-07T01:34:23Z,1512.01872v1,arXiv
154,2015-12-07T02:23:49Z,1512.01885v1,arXiv
155,2015-12-07T05:27:07Z,1512.01915v2,arXiv
156,2015-12-07T06:37:49Z,1512.01926v1,arXiv
157,2015-12-07T11:44:35Z,1512.01993v1,arXiv
158,2015-12-07T12:25:18Z,1512.02011v2,arXiv
159,2015-12-07T15:01:18Z,1512.02078v1,arXiv
160,2015-12-07T15:53:48Z,1512.02100v1,arXiv
161,2015-12-07T22:24:31Z,1512.02266v2,arXiv
162,2015-12-08T11:12:04Z,1512.02406v2,arXiv
163,2015-12-08T21:54:04Z,1512.02673v3,arXiv
164,2015-12-09T04:57:18Z,1512.02752v2,arXiv
165,2015-12-09T15:32:39Z,1512.02900v1,arXiv
166,2015-12-09T19:42:48Z,1512.03012v1,arXiv
167,2015-12-09T19:52:55Z,1512.03020v1,arXiv
168,2015-12-10T11:24:26Z,1512.03219v2,arXiv
169,2015-12-10T19:32:48Z,1512.03375v1,arXiv
170,2015-12-11T01:42:56Z,1512.03502v1,arXiv
171,2015-12-11T04:27:50Z,1512.03516v1,arXiv
172,2015-12-12T09:56:38Z,1512.03899v1,arXiv
173,2015-12-13T09:19:27Z,1512.04021v1,arXiv
174,2015-12-13T17:13:33Z,1512.04087v2,arXiv
175,2015-12-13T18:36:54Z,1512.04097v2,arXiv
176,2015-12-13T19:20:14Z,1512.04105v1,arXiv
177,2015-12-13T20:05:53Z,1512.04114v4,arXiv
178,2015-12-13T21:13:38Z,1512.04122v1,arXiv
179,2015-12-13T22:58:55Z,1512.04134v1,arXiv
180,2015-12-14T13:06:43Z,1512.04295v2,arXiv
181,2015-12-14T15:18:58Z,1512.04358v2,arXiv
182,2015-12-14T15:45:48Z,1512.04370v1,arXiv
183,2015-12-14T16:18:32Z,1512.04387v2,arXiv
184,2015-12-14T17:36:35Z,1512.04419v1,arXiv
185,2015-12-15T05:15:07Z,1512.04652v2,arXiv
186,2015-12-15T08:08:39Z,1512.04672v2,arXiv
187,2015-12-15T14:24:44Z,1512.04792v5,arXiv
188,2015-12-15T17:13:49Z,1512.04860v1,arXiv
189,2015-12-15T21:37:06Z,1512.04976v1,arXiv
190,2015-12-15T23:09:41Z,1512.05006v1,arXiv
191,2015-12-16T16:58:06Z,1512.05245v1,arXiv
192,2015-12-16T16:59:14Z,1512.05247v1,arXiv
193,2015-12-16T19:36:06Z,1512.05294v2,arXiv
194,2015-12-16T22:55:13Z,1512.05406v1,arXiv
195,2015-12-17T05:18:05Z,1512.05467v1,arXiv
196,2015-12-17T07:33:45Z,1512.05484v1,arXiv
197,2015-12-17T09:29:48Z,1512.05504v2,arXiv
198,2015-12-17T09:45:51Z,1512.05509v1,arXiv
199,2015-12-17T13:02:36Z,1512.05569v1,arXiv
200,2015-12-17T16:46:10Z,1512.05665v2,arXiv
201,2015-12-17T19:52:39Z,1512.05742v3,arXiv
202,2015-12-18T00:24:08Z,1512.05832v1,arXiv
203,2015-12-18T04:17:39Z,1512.05849v1,arXiv
204,2015-12-18T07:48:16Z,1512.05868v1,arXiv
205,2015-12-18T09:08:49Z,1512.05875v4,arXiv
206,2015-12-18T12:10:42Z,1512.05919v2,arXiv
207,2015-12-18T15:16:31Z,1512.05986v1,arXiv
208,2015-12-18T16:56:02Z,1512.06034v1,arXiv
209,2015-12-18T18:47:05Z,1512.06069v1,arXiv
210,2015-12-19T09:15:24Z,1512.06211v1,arXiv
211,2015-12-19T11:45:13Z,1512.06228v1,arXiv
212,2015-12-19T22:31:24Z,1512.06293v3,arXiv
213,2015-12-20T20:27:23Z,1512.06427v1,arXiv
214,2015-12-21T04:58:36Z,1512.06492v1,arXiv
215,2015-12-21T14:10:10Z,1512.06633v1,arXiv
216,2015-12-21T18:36:53Z,1512.06747v1,arXiv
217,2015-12-21T19:58:46Z,1512.06789v1,arXiv
218,2015-12-21T20:32:47Z,1512.06810v2,arXiv
219,2015-12-21T21:01:07Z,1512.06863v1,arXiv
220,2015-12-22T03:16:55Z,1512.06945v1,arXiv
221,2015-12-22T09:22:39Z,1512.06992v1,arXiv
222,2015-12-22T12:11:32Z,1512.07046v1,arXiv
223,2015-12-22T12:15:12Z,1512.07048v2,arXiv
224,2015-12-22T12:35:32Z,1512.07056v2,arXiv
225,2015-12-22T16:13:54Z,1512.07143v2,arXiv
226,2015-12-22T17:17:45Z,1512.07162v1,arXiv
227,2015-12-23T03:10:29Z,1512.07344v1,arXiv
228,2015-12-23T11:00:15Z,1512.07430v1,arXiv
229,2015-12-23T11:18:40Z,1512.07435v2,arXiv
230,2015-12-23T14:23:15Z,1512.07487v2,arXiv
231,2015-12-23T19:09:35Z,1512.07590v2,arXiv
232,2015-12-23T21:04:31Z,1512.07636v1,arXiv
233,2015-12-23T22:11:02Z,1512.07650v1,arXiv
234,2015-12-24T00:04:52Z,1512.07671v2,arXiv
235,2015-12-24T01:31:40Z,1512.07679v2,arXiv
236,2015-12-24T05:36:02Z,1512.07721v1,arXiv
237,2015-12-24T07:19:01Z,1512.07734v1,arXiv
238,2015-12-24T23:24:24Z,1512.07931v1,arXiv
239,2015-12-25T01:08:07Z,1512.07942v1,arXiv
240,2015-12-25T01:27:55Z,1512.07943v1,arXiv
241,2015-12-25T19:43:05Z,1512.08030v2,arXiv
242,2015-12-25T23:05:51Z,1512.08048v1,arXiv
243,2015-12-26T15:26:05Z,1512.08120v2,arXiv
244,2015-12-28T16:40:18Z,1512.08451v2,arXiv
245,2015-12-28T21:02:20Z,1512.08525v1,arXiv
246,2015-12-28T23:08:30Z,1512.08553v1,arXiv
247,2015-12-28T23:59:12Z,1512.08562v4,arXiv
248,2015-12-29T16:07:03Z,1512.08710v1,arXiv
249,2015-12-29T22:41:28Z,1512.08811v1,arXiv
250,2015-12-30T05:02:53Z,1512.08849v2,arXiv
251,2015-12-30T06:41:29Z,1512.08863v2,arXiv
252,2015-12-30T10:22:14Z,1512.08899v4,arXiv
253,2015-12-30T14:25:23Z,1512.08949v2,arXiv
254,2015-12-30T15:09:51Z,1512.08969v1,arXiv
255,2015-12-30T16:28:55Z,1512.08996v1,arXiv
256,2015-12-30T19:34:01Z,1512.09075v2,arXiv
257,2015-12-30T20:41:04Z,1512.09110v1,arXiv
258,2015-12-30T23:26:47Z,1601.00367v1,arXiv
259,2015-12-31T03:09:33Z,1512.09204v1,arXiv
260,2015-12-31T10:37:04Z,1512.09254v1,arXiv
261,2015-12-31T14:33:53Z,1512.09295v1,arXiv
262,2015-12-31T19:53:16Z,1512.09354v3,arXiv
263,2015-12-31T22:19:09Z,1601.00024v1,arXiv
264,2015-12-31T22:33:44Z,1601.00027v1,arXiv
265,2016-01-03T12:30:38Z,1601.00287v1,arXiv
266,2016-01-03T18:11:14Z,1601.00318v4,arXiv
267,2016-01-04T03:04:05Z,1601.00372v2,arXiv
268,2016-01-04T13:38:35Z,1601.00501v1,arXiv
269,2016-01-04T15:09:38Z,1601.00529v2,arXiv
270,2016-01-04T20:05:19Z,1601.00626v1,arXiv
271,2016-01-04T21:24:48Z,1601.00669v1,arXiv
272,2016-01-05T00:08:09Z,1601.00706v1,arXiv
273,2016-01-05T02:53:09Z,1601.00720v2,arXiv
274,2016-01-05T05:15:12Z,1601.00738v1,arXiv
275,2016-01-05T05:47:09Z,1601.00741v1,arXiv
276,2016-01-05T12:50:14Z,1601.00816v1,arXiv
277,2016-01-05T16:56:28Z,1601.00901v1,arXiv
278,2016-01-05T17:43:15Z,1601.00917v5,arXiv
279,2016-01-05T19:24:25Z,1601.02939v1,arXiv
280,2016-01-06T02:44:42Z,1601.01058v2,arXiv
281,2016-01-06T16:18:43Z,1601.01228v1,arXiv
282,2016-01-06T16:32:47Z,1611.00577v1,arXiv
283,2016-01-06T20:22:22Z,1601.01297v2,arXiv
284,2016-01-07T11:05:14Z,1601.01484v1,arXiv
285,2016-01-07T11:35:43Z,1601.01492v1,arXiv
286,2016-01-07T13:31:41Z,1601.01675v1,arXiv
287,2016-01-07T17:29:00Z,1601.01614v1,arXiv
288,2016-01-07T18:39:55Z,1601.01635v2,arXiv
289,2016-01-07T20:06:18Z,1601.01653v1,arXiv
290,2016-01-08T15:50:03Z,1601.01917v1,arXiv
291,2016-01-08T15:57:00Z,1601.01920v1,arXiv
292,2016-01-08T16:19:21Z,1601.01700v1,arXiv
293,2016-01-08T18:18:36Z,1601.03065v1,arXiv
294,2016-01-10T10:43:24Z,1601.02197v1,arXiv
295,2016-01-10T13:17:46Z,1601.02213v1,arXiv
296,2016-01-11T05:41:39Z,1601.02327v1,arXiv
297,2016-01-11T13:11:51Z,1601.02433v1,arXiv
298,2016-01-11T18:01:56Z,1601.02543v1,arXiv
299,2016-01-11T21:18:59Z,1601.02650v1,arXiv
300,2016-01-12T00:56:30Z,1601.02705v1,arXiv
301,2016-01-12T06:44:54Z,1601.02745v1,arXiv
302,2016-01-12T14:05:35Z,1601.02865v1,arXiv
303,2016-01-12T17:42:24Z,1601.02975v1,arXiv
304,2016-01-12T22:44:16Z,1601.03094v2,arXiv
305,2016-01-12T23:05:24Z,1601.03095v3,arXiv
306,2016-01-12T23:28:07Z,1601.03642v1,arXiv
307,2016-01-13T02:18:48Z,1601.03115v1,arXiv
308,2016-01-13T11:17:36Z,1601.03202v1,arXiv
309,2016-01-13T21:17:42Z,1601.03411v5,arXiv
310,2016-01-14T02:20:46Z,1601.03466v3,arXiv
311,2016-01-14T23:13:00Z,1601.03778v2,arXiv
312,2016-01-15T00:13:33Z,1601.03785v1,arXiv
313,2016-01-15T12:50:32Z,1601.03896v2,arXiv
314,2016-01-15T14:33:54Z,1601.03931v1,arXiv
315,2016-01-15T19:22:09Z,1601.04037v3,arXiv
316,2016-01-15T19:26:04Z,1601.04038v1,arXiv
317,2016-01-16T00:55:25Z,1601.04105v1,arXiv
318,2016-01-16T05:46:57Z,1601.04126v1,arXiv
319,2016-01-16T10:38:43Z,1601.04149v3,arXiv
320,2016-01-16T10:54:33Z,1601.04153v2,arXiv
321,2016-01-18T15:37:22Z,1601.04574v1,arXiv
322,2016-01-18T19:38:51Z,1601.04667v1,arXiv
323,2016-01-19T04:48:42Z,1601.04800v1,arXiv
324,2016-01-19T13:13:25Z,1601.04908v2,arXiv
325,2016-01-19T14:53:54Z,1601.04943v3,arXiv
326,2016-01-20T00:23:03Z,1601.05140v2,arXiv
327,2016-01-20T18:27:44Z,1601.05744v1,arXiv
328,2016-01-20T20:37:47Z,1601.05403v1,arXiv
329,2016-01-22T07:09:54Z,1601.05893v1,arXiv
330,2016-01-22T12:41:43Z,1601.05977v2,arXiv
331,2016-01-22T15:24:41Z,1601.06041v1,arXiv
332,2016-01-22T16:53:45Z,1601.06069v1,arXiv
333,2016-01-22T16:59:01Z,1601.06071v1,arXiv
334,2016-01-22T19:13:06Z,1601.06108v1,arXiv
335,2016-01-22T20:54:32Z,1601.06151v1,arXiv
336,2016-01-22T21:40:33Z,1601.06180v2,arXiv
337,2016-01-23T07:29:20Z,1601.06245v1,arXiv
338,2016-01-25T11:50:43Z,1601.06569v1,arXiv
339,2016-01-25T12:49:28Z,1601.06580v1,arXiv
340,2016-01-25T13:56:59Z,1601.06602v3,arXiv
341,2016-01-25T14:12:59Z,1601.06610v1,arXiv
342,2016-01-25T16:55:30Z,1601.06672v1,arXiv
343,2016-01-25T19:23:44Z,1601.06732v1,arXiv
344,2016-01-25T19:38:37Z,1601.06738v1,arXiv
345,2016-01-25T20:24:50Z,1601.06755v1,arXiv
346,2016-01-25T20:40:55Z,1601.06763v1,arXiv
347,2016-01-26T01:28:29Z,1601.06862v1,arXiv
348,2016-01-26T08:34:56Z,1601.06923v2,arXiv
349,2016-01-26T09:05:26Z,1601.06931v1,arXiv
350,2016-01-26T15:23:29Z,1601.07065v1,arXiv
351,2016-01-26T23:31:05Z,1601.07224v1,arXiv
352,2016-01-27T03:24:05Z,1601.07252v1,arXiv
353,2016-01-27T05:02:55Z,1601.07264v1,arXiv
354,2016-01-27T13:31:38Z,1601.07358v1,arXiv
355,2016-01-27T15:36:30Z,1601.07409v2,arXiv
356,2016-01-27T16:54:51Z,1601.07446v1,arXiv
357,2016-01-27T18:23:24Z,1601.07483v3,arXiv
358,2016-01-27T23:35:05Z,1601.07596v1,arXiv
359,2016-01-28T17:33:48Z,1601.07843v1,arXiv
360,2016-01-28T21:01:05Z,1601.07913v1,arXiv
361,2016-01-28T22:03:32Z,1601.07929v2,arXiv
362,2016-01-30T21:59:27Z,1602.00165v1,arXiv
363,2016-01-31T04:05:50Z,1602.00198v1,arXiv
364,2016-01-31T06:12:58Z,1602.00203v1,arXiv
365,2016-01-31T15:48:03Z,1602.00265v2,arXiv
366,2016-01-31T15:58:51Z,1602.00269v1,arXiv
367,2016-02-01T00:25:18Z,1602.00351v1,arXiv
368,2016-02-01T04:05:54Z,1602.00385v1,arXiv
369,2016-02-01T11:56:44Z,1602.00487v1,arXiv
370,2016-02-01T13:27:34Z,1602.00515v2,arXiv
371,2016-02-01T15:20:56Z,1602.00559v2,arXiv
372,2016-02-01T20:17:00Z,1604.00975v1,arXiv
373,2016-02-02T00:16:39Z,1602.00753v1,arXiv
374,2016-02-02T16:10:16Z,1602.00991v2,arXiv
375,2016-02-02T16:14:19Z,1602.00993v1,arXiv
376,2016-02-02T19:49:03Z,1602.01059v1,arXiv
377,2016-02-03T03:32:31Z,1602.01178v1,arXiv
378,2016-02-03T06:56:51Z,1602.01208v3,arXiv
379,2016-02-03T18:11:32Z,1602.01398v1,arXiv
380,2016-02-04T07:53:11Z,1602.01576v1,arXiv
381,2016-02-04T08:31:05Z,1602.01585v1,arXiv
382,2016-02-04T10:50:13Z,1602.01628v2,arXiv
383,2016-02-04T11:15:28Z,1602.01635v2,arXiv
384,2016-02-04T15:50:22Z,1602.01718v1,arXiv
385,2016-02-05T04:00:16Z,1602.01921v3,arXiv
386,2016-02-05T10:25:15Z,1602.01971v1,arXiv
387,2016-02-05T14:10:44Z,1602.02710v1,arXiv
388,2016-02-05T16:35:51Z,1602.02086v1,arXiv
389,2016-02-05T16:40:44Z,1602.02089v1,arXiv
390,2016-02-05T21:00:02Z,1602.02159v1,arXiv
391,2016-02-05T21:26:53Z,1602.02169v1,arXiv
392,2016-02-05T23:23:32Z,1602.02191v3,arXiv
393,2016-02-06T03:48:04Z,1602.02210v1,arXiv
394,2016-02-06T03:57:57Z,1602.02211v1,arXiv
395,2016-02-06T14:53:02Z,1602.02261v2,arXiv
396,2016-02-07T02:49:27Z,1602.02332v1,arXiv
397,2016-02-07T03:06:40Z,1602.02334v3,arXiv
398,2016-02-07T04:17:17Z,1602.02743v1,arXiv
399,2016-02-07T14:50:45Z,1602.02377v1,arXiv
400,2016-02-07T19:28:08Z,1610.04494v1,arXiv
401,2016-02-08T06:27:20Z,1602.02473v1,arXiv
402,2016-02-08T15:52:08Z,1602.02617v1,arXiv
403,2016-02-08T17:27:31Z,1602.02658v4,arXiv
404,2016-02-08T18:01:35Z,1602.02672v1,arXiv
405,2016-02-08T18:30:58Z,1602.02685v2,arXiv
406,2016-02-08T19:12:25Z,1602.02697v4,arXiv
407,2016-02-08T19:32:18Z,1602.02706v2,arXiv
408,2016-02-09T00:14:03Z,1602.02823v1,arXiv
409,2016-02-09T05:44:36Z,1602.02867v4,arXiv
410,2016-02-09T21:49:16Z,1602.03203v1,arXiv
411,2016-02-10T08:06:32Z,1602.03291v2,arXiv
412,2016-02-10T12:27:04Z,1602.03348v2,arXiv
413,2016-02-10T12:35:37Z,1602.03351v2,arXiv
414,2016-02-10T20:29:25Z,1602.03506v1,arXiv
415,2016-02-11T02:39:21Z,1602.03606v1,arXiv
416,2016-02-11T15:55:59Z,1602.03779v14,arXiv
417,2016-02-11T18:18:14Z,1602.03814v1,arXiv
418,2016-02-11T22:48:59Z,1602.03924v1,arXiv
419,2016-02-11T22:51:06Z,1604.08148v1,arXiv
420,2016-02-12T01:38:05Z,1602.03943v5,arXiv
421,2016-02-12T05:04:21Z,1602.03963v2,arXiv
422,2016-02-12T11:32:59Z,1602.04019v1,arXiv
423,2016-02-12T12:36:13Z,1602.04032v1,arXiv
424,2016-02-12T19:56:49Z,1602.04709v1,arXiv
425,2016-02-12T22:51:11Z,1602.04257v1,arXiv
426,2016-02-12T23:11:05Z,1602.04259v3,arXiv
427,2016-02-13T03:50:37Z,1602.04283v1,arXiv
428,2016-02-13T05:26:08Z,1604.00980v1,arXiv
429,2016-02-13T06:28:22Z,1602.04290v1,arXiv
430,2016-02-13T17:25:03Z,1602.04358v1,arXiv
431,2016-02-13T18:49:50Z,1602.04364v1,arXiv
432,2016-02-13T20:13:48Z,1602.04375v2,arXiv
433,2016-02-13T20:27:44Z,1602.04376v1,arXiv
434,2016-02-14T09:58:39Z,1602.04435v1,arXiv
435,2016-02-14T16:10:53Z,1602.07514v1,arXiv
436,2016-02-14T16:18:32Z,1602.04473v1,arXiv
437,2016-02-14T18:20:29Z,1602.04484v5,arXiv
438,2016-02-14T19:56:18Z,1602.04498v3,arXiv
439,2016-02-15T10:23:12Z,1602.04613v1,arXiv
440,2016-02-15T10:54:20Z,1602.04621v3,arXiv
441,2016-02-16T00:47:08Z,1602.04875v3,arXiv
442,2016-02-16T02:38:25Z,1602.04889v3,arXiv
443,2016-02-16T06:25:30Z,1602.04921v1,arXiv
444,2016-02-16T08:17:17Z,1602.04936v1,arXiv
445,2016-02-16T08:20:14Z,1602.04938v3,arXiv
446,2016-02-16T09:09:56Z,1602.04951v2,arXiv
447,2016-02-16T11:04:29Z,1602.04983v1,arXiv
448,2016-02-16T13:30:10Z,1602.05012v2,arXiv
449,2016-02-16T14:26:24Z,1602.05028v2,arXiv
450,2016-02-16T21:47:57Z,1602.06335v4,arXiv
451,2016-02-16T22:09:07Z,1602.05220v1,arXiv
452,2016-02-17T04:06:28Z,1602.05292v1,arXiv
453,2016-02-17T09:58:25Z,1602.05352v2,arXiv
454,2016-02-17T13:34:04Z,1602.05404v1,arXiv
455,2016-02-17T15:19:56Z,1602.05450v2,arXiv
456,2016-02-17T16:24:50Z,1602.05473v4,arXiv
457,2016-02-17T20:36:28Z,1602.05561v3,arXiv
458,2016-02-17T23:40:56Z,1602.05629v3,arXiv
459,2016-02-18T07:23:28Z,1602.05699v1,arXiv
460,2016-02-18T07:42:00Z,1602.05705v1,arXiv
461,2016-02-18T11:37:50Z,1602.05765v2,arXiv
462,2016-02-18T15:13:00Z,1602.05828v1,arXiv
463,2016-02-18T18:14:19Z,1602.05897v2,arXiv
464,2016-02-19T06:42:48Z,1602.06052v1,arXiv
465,2016-02-19T11:29:10Z,1602.06294v2,arXiv
