date,jobdescription,uniq_id
2015-12-30 02:24:21,"Were looking for a creative, energetic, and self- motivated Database Engineer . This role will work closely with our development team and will cover all aspects of setting up and maintaining databases. This is an opportunity for engineering fresher candidates who seek to start their careers in database administration and are interested in learning new technologies while working with a multinational and global team. Interproductec | Database Engineer | Jobs Item @#$%%^ *~IAO @#$%%^ *~IAO This site was created using Smarter technology for a smarter world Location: Airoli, Mumbai, India | Full- Time | Were looking for a creative, energetic, and self- motivated Database Engineer . This role will work closely with our development team and will cover all aspects of setting up and maintaining databases. This is an opportunity for engineering fresher candidates who seekto start their careers in database administration and are interested inlearning new technologies while working with a multinational and global team. Database, Database administrator, CouchDB, MongoDB, SQL, NoSQL, Javascript, Automation, Scripting Job Responsibilities: Setup and maintain databases Responsible for performance tuning Write automation scripts to setup database clusters Primary Skills: B. Tech/ B. E/ M. C. A/ M. Tech in Computers (Freshers preferred) Must have good understanding of database fundamentals Strong knowledge of Javascript Strong knowledge of scripting languages Should have used/worked on CouchDB or MongoDB Must be able to work independently, and meet schedules on projects where delivery time is critical Willingness to learn new technologies, take ownership of tasks and prove oneself Strong analytical and problem solving skills Good oral and written communication skills Preferred Skills: Familiarity or any experience with CouchDB will be an advantage Excellent understanding of JavaScript Knowledge of Agile methodology Good command over English as a mode of communication among a team comprised of International personnel Who We Are: InterProducTec Virtual Labs Pvt. Ltd. (herein called IPT) is an Artificial Intelligence and IT company providing virtual support to production processes in varying areas of the food industry. Our intelligent sensor systems help our clients achieve the best quality and the most efficient production processes. IPT is backed by multiple experienced investors and industry savvy founders. Over 70 years of research development are the foundation of our innovative high- tech solutions. Our headquarters in Munich (Germany) , with offices New York (USA) and Mumbai (India) , allow us to have a rapidly growing international client base. IPT is proud to offer a value based ideal surrounding to develop your full potential in small teams. You may participate in driving innovations and game changing technology from day one. For our office in Airoli, Mumbai, we are currently looking to fill the position of a Database Engineer to support our team . Salary: Not Disclosed by Recruiter Industry: BPO / Call Centre / ITES Functional Area: IT Software - System Programming Role Category:Senior Management Role:Head/VP/GM-Quality Keyskills development sql maintaining javascript database coding performance tuning engineer english automation Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: InterProducTec GmbH InterProducTec GmbH Download PPT Photo 1   View Contact Details",fb1f19a852f4a738417cd62bc2ef82de
2016-01-29 14:06:58,"Has experience in Advanced Analytics skills, Machine Learning methodologies,Optimizations.&n bsp; - Loves being challenged by team from code level to a deployment of Analytical solutions.  - Interested to be a part of an Analytics Product organization.  -  Exp- 10 + years in Retail Analytics/Product Analytics/Research Labs/Customer Analytics/Machine Learning/Predictive Analytics/IP  - Carries a strong pedigree relevant to Analytics/Mathematics  What you will do-  - You will work hands on implementation of Advanced analytical methodologies,Work on Innovative Research to build analytical products for client.  - Build the IP repository for the team and organization.  - You will productize your own analytical solutions,design to deploy end to end solutions for Global Retail/CPG/FMCG clients .  - You will face the clients to navigate them through your products and see that incremental value delivered Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: Analytics & Business Intelligence Role Category:Analytics & BI Role:Analytics Manager Keyskills Customer Marketing Analytics Expert Desired Candidate Profile Education- UG: B.Tech/B.E. PG:MBA/PGDM Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Rinalytics Advisors Pvt. Ltd. Rinalytics is a specialized executive search and executive research firm focused exclusively on Analytics and Risk Management leadership talent hiring cutting across the industry sectors.We do one thing, and we do it really well. We serve ourselves as ""Your Chief Analytics Talent Advisor"" to our clients. Our clients can leverage us to do a thoroughbred research on current analytics ecosystem, hire interim management gurus, industry veterans to validate analytics strategy, get you to partner with best of B-Schools for demand based curriculum inclusion and more. We simply cater to anything remotely related to analytics that gives our client the edge on strategic talent acquisition and execution of analytics based projects.The team at Rinalytics brings to bear a combination of industry-specific expertise and an unrivalled reputation for delivery on key positions. Our depth of experience, subject matter expertise, specialization approach and thought leadership results in constantly delivering quality outcomes by aligning our search processes to achieve extraordinary client experience. Download PPT Photo 1   View Contact Details",2e75ede5fd66880547cc06d41d9a8aa9
2016-01-29 14:07:01,"ails Job Details Data Specialist in Cognitive Computing Job Description: Quantitative: Skills to analyze data, and interpret analysis results in business in terms. This includes logical thinking, reasoning, hypothesis formulation, evidence- based evaluation, quantitative approximation and intuitive cross- validation. Ability to create scientific models for solving business problems from first principles is mandatory. Solid background of school- level mathematics is an absolute imperative. Formal training in, or experiential learning of, statistical methods and techniques would be necessary. Machine Learning: Skills to develop programmatic interventions to generate insights and develop cognitive systems. This includes skills to translate business problems to machine learning needs, design and develop machine learning systems for prediction, prescription. optimization and fact- based decisions, and tweak and train the models for accuracy improvement and automated self- adjustment. It is required to have excellent programming skill in any one of the below languages, or good skills in any two languages from the following groups: Object- Oriented: Java / C++ Procedural: Python / Perl / C/ Matlab / Octave / Fortran / Pascal Special Purpose: R / SAS / SPSS / Matlab / Octave / Rapid Miner / Weka / Mahout / Spark / LISP In addition, good understanding of feedback learning (e.g. reinforcement learning, Q- Learning, heuristic algorithms) would be helpful. Information Management: Skills to extract, transform, prepare and manipulate large datasets and unstructured content using standard RDBMS / SQL or big data and computing platforms like Hadoop / NoSql / Hbase / Pig / Hive. machine learning, Matlab, cognitive computing Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: RATEIN INFOTECH (I) PVT. LTD. RATEIN INFOTECH (I) PVT. LTD. Download PPT Photo 1   View Contact Details",2218c81ea430814e6de0ec07f75af7c7
2016-01-29 14:07:01,"gn recommendation and routing algorithms based on campaign/publisher data Constantly experiment and improve the relevancy of data models that power downstream ad decisioning and Ad platform features Conduct advanced data analysis and designing Machine Learning algorithms (desired) Develop overall data technology platform and service offering Apply advanced analytics to help derive predictive models from test databases Drive the creation or usage of software that leverages big data and advanced analytics in innovative ways that drive business growth. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - System Programming Role Category:Programming & Design Role:Technical Architect Keyskills service data analysis analytics algorithms machine learning usage ssp machine learning algorithms predictive models data models Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: RINALYTICS ADVISORS PVT. LTD Rinalytics is a specialized executive search and executive research firm focused exclusively on Analytics and Risk Management leadership talent hiring cutting across the industry sectors.We do one thing, and we do it really well. We serve ourselves as ""Your Chief Analytics Talent Advisor"" to our clients. Our clients can leverage us to do a thoroughbred research on current analytics ecosystem, hire interim management gurus, industry veterans to validate analytics strategy, get you to partner with best of B-Schools for demand based curriculum inclusion and more. Download PPT Photo 1   View Contact Details",c38fc1f9aff61e7ae5f44d010b66ec5b
2016-01-29 14:07:03,"Responsibilities Essential duties and responsibilities may include, but are not limited to the following: Design recommendation and routing algorithms based on extraneous campaign/publisher data Constantly experiment and improve the relevancy of data models that power downstream ad decisioning and Adadyn platform features Develop Adadynrsquos overall data technology platform and service offering Requirements: M.S., with Ph.D. preferred, in Math/Statistics/Computer Science or equivalent with an emphasis on programming Experience with math/stat tools such as R or MATLAB Excellent object-oriented programming skills Excellent proficiency of a scripting language such as Python/Perl Excellent understanding of Algorithms, Data Structures and Machine Learning / Data Mining Solid understanding of numerical optimization (linear, integer, nonlinear, and dynamic programming) Solid understanding of forecasting Previous experience in digital ad serving (targeting and or analytics) a huge plus Experience with Machine Learning / Data Mining open source tools Experience with Hadoop Map/Reduce, Hadoop streaming, Pig, or Hive Ability to work in a fast paced, test-driven collaborative and iterative programming environment Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills service forecasting analytics data mining optimization computer science matlab perl machine learning numerical Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Adadyn Adadyn is a leading global advertising technology platform, removing the barrier of entry into programmatic advertising and reducing the complexity of the marketing technology ecosystem. With a unique, targeted approach to online advertising, Adadyns end-to-end platform provides the tools to reach audiences and meet marketing objectives. Giving users complete campaign control with real-time optimization and the ability to create and serve dynamic digital ads with customized messages across screens, you are in control with Adadyn Download PPT Photo 1   View Contact Details",dda71e5c7a49aa7b6097d15431abb302
2016-01-29 14:07:03,"1. Big Practitioner with core focus on developing Big Data applications/ solutions in Capital Marke ... Overall IT experience ranging from 8-10 years with min of 1 year experience in Big Data technolog ... Roles and responsibilities 1. Big Practitioner with core focus on developing Big Data applications/ solutions in Capital Market, Financial Services, Healthcare Insurance Industry 2. Develop highly reliable, scalable, extremely high-volume, fault-tolerant Big Data applications using Machine Learning, Distributed Computing , Hadoop, NoSQL technologies 3. Framing Architectural Decisions, Provide Technology Leadership in the areas of Big Data Analytics to facilitate and enable growth and business agility 4. Passion for Technology innovation create build Products, IPs, Patents and research on new and emerging technology trends 5. Continuous Technology Innovation to solve a business problem using Big Technologies Skill set Overall IT experience ranging from 8-10 years with min of 1 year experience in Big Data technologies Hadoop, NoSQL Databases, Distributed Computing and Distributed Search. Experience with a wide range of big data architectures, including open architectures including OpenStack, Hadoop, Pig, Hive and/or other data frameworks. Hands on experience in building large scale database applications, including architectures, implementation, scaling and support. Knowledge in Map Reduce, Machine Learning, NLP, Complex Event Processing, Text Mining, Semantic Web, Time Series Analysis, Predictive Analytics etc Exposure in Statistical techniques, Data Science and its applications in the industry would be added advantage Hands-on experience building large scale database applications, including architecture, implementation scaling and support Strong analytical, problem-solving, and communications skills with a collaborative attitude Any combination of below technical skills, Hadoop : HDFS, MapReduce, Hive, Hbase, Pig, Mahout, Avro, Oozie NoSQL : Cassandra, MongoDB, Hbase, Neo4J Text Analytics : Open NLP, Stanford NLP Machine Learning : Mahout, Weka, R Real time Stream Processing : Storm, Tibco, IBM Infostream Distributed Search : Solar, Elastic Search Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Technical Architect Keyskills tibco capital market ips financial services machine learning problem solving hbase mongodb nosql nlp Desired Candidate Profile Education- UG: Any Graduate PG:Any Postgraduate Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: ValeurHR E-Solutions Pvt. Ltd. ValeurHR E-Solutions Pvt. Ltd. Download PPT Photo 1   View Contact Details",f7439ffe23b1e60c6ea12665e1b9453e
2016-01-29 14:07:05,"We are looking for a Full Stack Developer responsible for handling end to end development of the product. Your primary focus will be development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front-end. You will also be responsible for building and integrating the front-end elements. A good understanding of front-end technologies is therefore necessary. Responsibilities: Handling the complete backend from designing and development of APIS to unit testing, integration testing, alpha/ beta testing up to deployment Optimization of the application for maximum speed, scalability and fault tolerance Handling and maintaining the database layer. Handling cloud hosting and maintenance. Maintenance & enhancement of the product. Skills & Qualifications: At least 2 years of experience in server-side & client-side development Strong CS fundamentals, good working knowledge of classic algorithms and data structures. Proficient knowledge of back-end programming languages such as JAVA/ PHP. Good understanding of front-end technologies and platforms, such as JavaScript, HTML5, and CSS3 Proficient understanding of code versioning tools, such as Git User authentication and authorization between multiple systems, servers, and environments Integration of multiple data sources and databases into one system Management of cloud hosting environment, including database administration and scaling an application to support load changes Basic knowledge of Machine learning is required to build new features in the system. Knowledge and experience in building systems like Recommendations is desirable. Creating database schemas that represent and support business processes Implementing automated testing platforms and unit tests Skills that will impress us! Experience working with image management for web & mobile apps Experience working with UI technologies like jQuery, AJAX, Angular Prior experience with mobile development SDKs for iOS & Android Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills java php javascript ajax android jquery server database administration data structures algorithms Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Retale Retale Download PPT Photo 1   View Contact Details",f0a3d33b39eb203db653656ec5e6faf4
2016-01-29 14:07:06,"A PhD/Master\'s in a quantitative field (e.g., Computer Science, Economics, Engineering, Mathematics, Finance, Statistics, Operations Research). Demonstra ted ability to formulate scientifically challenging problems and develop and implement novel solutions. Strong track record of publications, excellent written and oral communication skills Salary: Not Disclosed by Recruiter Industry: Strategy / Management Consulting Firms Functional Area: Analytics & Business Intelligence Role Category:Analytics & BI Role:Analytics Manager Keyskills Machine Learning Researcher Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Rinalytics Advisors Pvt. Ltd. Rinalytics has a unique selection proposition to help candidates find the best Analytics jobs. As a division of specialist search firm, Rinalytics is known for its specialist knowledge in Analytics. Download PPT Photo 1   View Contact Details",b4eaaa5fd8714acd2301fa7a95ebf01b
2016-01-29 14:07:09,"You are a champion in any Data Analytics Platform. Knows how to handle structured and un-structured data. Can productize analytical observations. You would have built Analytics suite of products for Retailers/CPG/FMCG/Banks orgs. Mathematician by heart and hands on in the current role. Loves programming. - Has experience in Advanced Analytics skills, Machine Learning methodologies,Optimizations. - Loves being challenged by team from code level to a deployment of Analytical solutions. - Interested to be a part of an Analytics Product organization. - Exp- 10 years in Retail Analytics/Product Analytics/Research Labs/Customer Analytics/Machine Learning/Predictive Analytics/IP - Exposure to tools like SAS,SPSS,R etc. - Carries a strong pedigree relevant to Analytics/Mathematics - Should have strong knowledge of SDLC,programming languages What you will do- - You will work hands on implementation of Advanced analytical methodologies,Work on Innovative Research to build analytical products for client. - Build the Intellectual property repository for the team and organization. - You will productize your own analytical solutions,design to deploy end to end solutions for Global Retail/CPG/FMCG clients . - Manage a handful team of Data scientists/geeks. - You will face the clients to navigate them through your products and see that incremental value delivered. If you are ready for to take that mind shift please connect with me to know more about the role. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: Analytics & Business Intelligence Role Category:Senior Management Role:Head/VP/GM - Analytics & BI Keyskills ip sas sdlc analytics spss machine learning tools analytical fmcg intellectual property Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Rinalytics Advisors Pvt. Ltd.  Rinalytics Advisors Pvt. Ltd.  Download PPT Photo 1   View Contact Details",ad606cb8ad990c9630144515d9882b21
2016-01-29 14:07:11,"Build technical content. The content includes from building quiz questions, answers, programming questions from simple topics like HTML/CSS to machine learning, AI, android iOS, big data, Operating Systems, DBMS, servers. Generate content from home or when you have free time. Generate atleast 50 to 80 questions from any topic, any resource, per week. Interact with programmer communities, college coding groups, open source communities and understand how to engage with them. Attend Hackathons of your choice. Contribute to the ways the platform can be made much more engaging and can reach out to a larger audience. Work closely with the product management, development and customer support team to develop high quality documentation for product. Required Skills 1 years of experience in technical writing Strong verbal and written communication skills with an excellent command of the English language Must be able to quickly filter information and present it in a clear and concise manner Should be socially active on LinkedIn, Twitter, Facebook and Slide share. Ability to meet deadlines, multi-task, and manage multiple projects and work effectively in a team. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Other Role Category:QA/Testing/Documentation Role:Technical Writer Keyskills development customer support product management coding open source facebook android technical writing linkedin twitter Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: HACKEREARTH INC HackerEarth is a tech startup based in Bangalore, India. We are building the largest platform to engage with programmers around the world. Today there is no interesting place where programmers can interact and collaborate with each other, and most importantly do one thing that they absolutely love to do - write code. Being passionate programmers ourselves, this is a problem very close to our hearts and we are striving to solve it, and we are looking for great people to join us. Download PPT Photo 1   View Contact Details",73e016070439a54b62d827c55e92d3f4
2016-01-29 14:07:15,"uld have background in statistics and with experience in having handled projects of an analytical nature. Should be an expert in SAS with exposure to machine learning techniques / Statistical modeling well versed is using techniques to build modeling- Predictive, Regression, Logistics so on. With knowledge of data structures and capability of massaging data to get to solutions on business problems. Knowledge of pharma / Healthcare is highly desirable, but not mandatory. Good communication skills. Salary: Not Disclosed by Recruiter Industry: KPO / Research / Analytics Functional Area: Analytics & Business Intelligence Role Category:Analytics & BI Role:Data Analyst Desired Candidate Profile Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate - Any Specialization Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: GENPACT INDIA Genpact (NYSE: G) designs, transforms, and runs intelligent business operations including those that are complex and specific to a set of chosen industries. Our hundreds of long-term clients include more than one-fourth of the Fortune Global 500. Founded as a division of GE in 1997 and then spun off in 2005, Genpact earned 2014 revenues of $2.28 billion and has more than 67,000 employees in 25 countries, with key management and a corporate office based in New York City. Download PPT Photo 1   View Contact Details",efddc0c990a141c79621ff21cdcc2189
2016-01-29 14:07:26,"The CTO at Retale. in will be the wine to our cheese! By spearheading the overall technology function, you will be the go-to person for our co-founders, for all things technical. We are looking for a CTO to create the dream tech team at Retale. in as well as execute the end to end development of the product. You must be willing to get your hands dirty with the initial coding while being the Chief Architect of the product. You will own the technology & innovation at Retale. in and build the product keeping in mind user experience, scalability and features that solve worthwhile problems. For being such a rockstar, we also have equity compensation options! Responsibilities: Ownership of the whole technology function @ Retale. in. Identify, build and manage the ideal tech team. Handling the complete product from designing and development to deployment. Utilisation of new-age technologies and tools to make the analytical base of the product extremely robust. Read: AI, machine learning, big data to build an intelligent product. Optimization of the application for maximum speed, scalability and fault tolerance Design and implement internal tools and technologies to improve workflows and operations. You will have to take up the responsibilities of the Full Stack Developer till the product has reached significant scale. Skills & Qualifications: At least 4 years of experience in server-side & client-side development Strong CS fundamentals, good working knowledge of classic algorithms and data structures. Project management skills to ensure effectiveness and timeliness of deliveries. Strong team player. Proficient knowledge of back-end programming languages such as JAVA/ PHP. Strong knowledge of Machine learning is required to build new features in the system. Knowledge and experience in building systems like Recommendations is desirable. Good understanding of front-end technologies and platforms, such as JavaScript, HTML5, CSS3, jQuery, AJAX, Angular. Proficient understanding of code versioning tools, such as Git User authentication and authorization between multiple systems, servers, and environments Integration of multiple data sources and databases into one system Experience with cloud hosting and platforms. Implementing automated testing platforms and unit tests Experience working with image management for web & mobile apps Prior experience with mobile development SDKs for iOS & Android Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Senior Management Role:Head/VP/GM-Technology(IT)/CTO Keyskills java php javascript ajax android jquery server data structures algorithms co Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Retale Retale Download PPT Photo 1   View Contact Details",65dfbf4b36c8bf0dcf95c090e568148d
2016-01-29 14:07:26,"uly 27, 2015 Designation Consultant- Retail Location Bangalore About employer Equifax Job description: Responsibilities Customer segmentation and purchase behaviour analysis Suggest and execute analytics led p> div> Consultant- Retail Equifax Bangalore - (2 + years of experience) Learn everything about Analytics About employer strong> Job description: strong> p> Responsibilities strong> Customer segmentation and purchase behaviour analysis li> Suggest and execute analytics led marketing campaign li> Business problem solving Root cause analysis li> Regular customer insights and identify business li> ul> Qualification and Skills Required strong> p> Bachelors Degree / MBA from Tier 1 / Good University li> 2+ years of experience in Retail Analytics Domain li> Experience in working for fashion / Electronic / Home brands will be highly preferred li> Experience in working for Indian / Middle East retailers will be preferred li> Experience in running analytics led marketing campaigns li> Working experience in the Customer Segmentation will be preferred li> Experience in Customer/ Marketing / Loyalty Analytics Domain will be preferred li> Experience in purchase behavior analysis, loyalty analysis, category planning will be preferred li> Predictive Modeling Techniques li> Data mining techniques Clustering, Decision Trees, T test, F test etc li> SAS Programming li> Problem solving skills li> Be able to convert business problem into analytical problem li> ul> Share this: Connect with: div> Your email address will not be published. p> Notify me of follow-up comments by email. Notify me of new posts by email. Get Connected 3, 410 div> 9, 483 div> Popular posts Latest Discussions Recent Posts Sunil Ray span> December 22, 2015 December 21, 2015 Kunal Jain span> December 18, 2015 Tavish Srivastava span> December 16, 2015 Join worlds fastest growing Analytics Community Receive awesome tips, guides, infographics and become expert at: R/ SAS/ Python li> Data Visualization li> Big Data li> Machine Learning li> Above all, interact with data science professionals like yourself across the globe! We dont settle for anything less than awesome content! p> Salary: Not Disclosed by Recruiter Industry: Banking / Financial Services / Broking Functional Area: Sales , Retail , Business Development Role Category:Retail Sales Role:Sales/Business Development Manager Desired Candidate Profile Education- UG: Any Graduate PG:Any Postgraduate Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Innoplexus Innoplexus Download PPT Photo 1   View Contact Details Apply on Company Website New User? Register Now Clicking apply will take you to the company’s website View similar jobs View jobs by this company Email this job Salaries in Industry google_hints=' 2 - 7 Years Bengaluru/Bangalore Any Graduate Any Postgraduate Banking / Financial Services / Broking Sales, Retail, Business Development'; google_page_url='http://www.naukri.com/job-listings-consultant-retail-Innoplexus-Bengaluru-Bangalore-2-to-7-years-231215501149?sid=14587917094489&src=jobsearchDesk'; google_ad_channel='details_bottom'; IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect. -or- Max 300kb, doc, docx, rtf, pdf We will create your profile //this function will work cross-browser for loading scripts asynchronously function loadScript(src, callback){ var s, r, t; r = false; s = document.createElement('script'); s.type = 'text/javascript'; s.src = src; /* Async false to execute scripts in order */ s.async = false; t = document.getElementsByTagName('script')[0]; t.parentNode.insertBefore(s, t); } window.addEventListener('load',function(){ loadScript('http://static.naukimg.com/s/4/100/j/resumeParser/upload_v1.min.js'); }); Information About Us Terms & Conditions Privacy Policy Careers with Us Sitemap Contact Us FAQs Summons / Notices Grievances Fraud Alert Jobseekers Register Now Search Jobs Login Create Job Alert Report a Problem Blogs Security Advice Mobile Site Fast Forward Resume Writing Profile Enhancement Recruiter Reach Jobs For You Browse Jobs Browse All Jobs Premium MBA Jobs Premium Engineering Jobs Govt. Jobs International Jobs Jobs by Company Jobs by Category Jobs by Designation Jobs by Location Jobs by Skill Employers Post Jobs Access Database Manage Responses Buy Online Report a Problem Recruiters from USA, call Toll Free # 1866-557-3340 Follow Us         Partner Sites All rights reserved @ 2016 Info Edge (India) Ltd. Enter your Email Id to get Job Alerts   Email ID Create Job Alert Forward Job to Friend   Your Email Friend's Email Subject Message Submit Report this Job   Inappropriate Content Incomplete information about job / company Fake job / Non-recruitment related job / Scam Duplicate of another job on the site Incorrect Email ID Phone number not contactable Other Submit if (!global.layers) { global.layers = {} } if (!global.layers.loginLayer) { global.layers.loginLayer = {}; } global.layers.loginLayer.data = { callbackKey: 1, formAction: ""https://login.naukri.com/nLogin/Login.php"", URL: ""http://www.naukri.com/components/fb?app_id=121"", failURL: ""http://www.naukri.com/components/fb?app_id=121&fail=1"", forgot_pswd_url: ""https://login.naukri.com/nLogin/forgotpass.php"", registerURL: ""http://my.naukri.com//manager/resmanpage0.php"" }; dataLayer =[]; dataLayer.push({ 'JD_keyword': 'mba,analytical,analytics,cv,sas,email,data mining,clustering,machine learning,visualization', 'JD_title': 'consultant retail', 'JD_location' : 'Bengaluru/Bangalore' , 'JD_Farea' : 'Sales Retail Business Development', 'JD_role' : 'Sales/Business Development Manager' , 'JD_Exp_min' : '2', 'JD_Exp_max' : '7', 'JD_Sal_min' : 'Null', 'JD_Sal_max' : 'Null', 'JD_Edu_UG' : 'Any Graduate', 'JD_Edu_PG' : 'Any Postgraduate', 'JD_Prem' : 'No' , 'JD_PremMBA' : 'No' , 'JD_PremEngg' : 'No' , 'JD_JobID' : '231215501149', 'User_LoggedIn' : 'false', 'User_Type' : 'nonPrem', 'User_CurrLoc' : 'Null', 'User_DesiredLoc' : 'Null', 'User_KeySkills' : 'Null', 'User_Exp' : 'Null', 'User_FArea' : 'Null', 'User_Sal_current' : 'Null', 'Visit_SourceID': 'Null', 'User_Sal_currency' : 'Null' }); var zedoParam ={""pageId"":""512464"",""customParam"":""da:'204,205,206,207,208,209'^d8:'170,171,172,173,174,175'^d7:'47'^d6:'81'"",""naukriId"":""1380"",""banners"":[{""bannerId"":""zt_512464_1"",""pageId"":""512464"",""position"":1,""channelId"":7,""sizeId"":""29"",""flag"":""1"",""width"":""300"",""height"":""600""},{""bannerId"":""zt_512464_2"",""pageId"":""512464"",""position"":2,""channelId"":7,""sizeId"":""30"",""flag"":""1"",""width"":""300"",""height"":""300""},{""bannerId"":""zt_512464_3"",""pageId"":""512464"",""position"":3,""channelId"":7,""sizeId"":""31"",""flag"":""1"",""width"":""970"",""height"":""90""}]} var sectionCode = sectionCode || [];sectionCode.push(""7ce9431b-db59-423e-a0e4-746b1ac09864"");(function(){var script = document.createElement(""script"");script.async = true;script.src = ""https://s.yimg.com/av/gemini/ga/gemini.js"";document.body.appendChild(script);})(); var _comscore = _comscore || []; _comscore.push({ c1: ""2"", c2: ""6035313"" }); (function() { var s = document.createElement(""script""), el = document.getElementsByTagName(""script"")[0]; s.async = true; s.src = (document.location.protocol == ""https:"" ? ""https://sb"" : ""http://b"") + "".scorecardresearch.com/beacon.js""; el.parentNode.insertBefore(s, el); })();",228df228bf229f495173bddcf5820902
2016-01-29 14:07:37,"Company Description Spectrosign is a worldwide broadened outsourced IT services organization which brings offshore outsourcing to customers' doorstep. We help our customers to accomplish their business goals by effectively outsourcing their non- center business methods and capacities in the territories of innovation and advanced promoting.   We have been a piece of the outsourcing business since 2006 and have effectively executed key seaward projects in the regions of custom programming improvement, programming item advancement, clubhouse amusement improvement and outsourced advanced showcasing creation administrations to India. ISHIR has been adjusting customers a huge number of miles away, developing into a center reliable augmentation of a customer's inside group. Job Description Desired Skills Knowledge of machine learning techniques like Bayesian, Decision Trees, Neural Networks, etc. Knowledge of advanced statistical methods including multi- variate statistical methods, discrete choice modelling, etc. Mandatory experience in pricing analytics/strategy Exposure to optimisation solutions like constraint based optimisation, game theory, etc. is an added bonus Working proficiency in atleast one programming language (C++, Java, R, Python, etc.) and SQL Working proficiency in atleast one data mining tool (SAS, SPSS, R, RapidMiner, etc.) Qualifications Exp: 4+ years Skills: Pricing Analytics, Predictive Modeling Domain: Telecom Additional Information All your information will be kept confidential according to EEO guidelines. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills java c++ sql telecom python sas analytics it s data mining spss Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Spectrosign Software Solutions Pvt.Ltd Spectrosign Software Solutions Pvt.Ltd Download PPT Photo 1   View Contact Details",521989db7a1a135d6f80488ea2db46f7
